mettre_en_prison	CAGE_IMPRISON
jail	CAGE_IMPRISON
goggle	SEE
gawp	SEE
gawk	SEE
gape	EXIST-WITH-FEATURE SEE
boquear	EXIST-WITH-FEATURE
yaw	EXIST-WITH-FEATURE TURN_CHANGE-DIRECTION
yawn	EXIST-WITH-FEATURE MAKE-A-SOUND
bâiller	EXIST-WITH-FEATURE
bostezar	EXIST-WITH-FEATURE MAKE-A-SOUND
garage	RETAIN_KEEP_SAVE-MONEY
garden	WORK
jardinear	WORK
gargarear	SPEAK WASH_CLEAN
gargle	SPEAK WASH_CLEAN
gargarizar	SPEAK
se_gargariser	WASH_CLEAN
rinse	WASH_CLEAN
rincer	WASH_CLEAN
enjuagar	WASH_CLEAN
enguirnaldar	EMBELLISH
garland	EMBELLISH
garnishee	REMOVE_TAKE-AWAY_KIDNAP
garotte	KILL
garrotte	KILL
agarrotar	CHANGE-APPEARANCE/STATE KILL
garrote	KILL
garrison	STAY_DWELL
garter	SECURE_FASTEN_TIE
gasear	ATTACK_BOMB
gas_up	FILL
gash	CUT
pant	SPEAK BREATH_BLOW
jadear	SPEAK MAKE-A-SOUND BREATH_BLOW COMMUNICATE_CONTACT
gasp	BREATH_BLOW
gate	LOAD_PROVIDE_CHARGE_FURNISH STOP RESTRAIN
tuck	INSERT SEW PRESS_PUSH_FOLD
gather_in	PRESS_PUSH_FOLD
gauffer	SHAPE
goffer	SHAPE
mesurer	EXIST-WITH-FEATURE MEASURE_EVALUATE
mirar_fijamente	SEE
stare	SEE
gaze	SEE
gazette	PUBLISH
gear	HARMONIZE
gee	TURN_CHANGE-DIRECTION ORDER
gel	CONVERT SHAPE
mousse	SHAPE
gelatinise	CONVERT
gelatinize	CONVERT COVER_SPREAD_SURMOUNT
gélatiner	COVER_SPREAD_SURMOUNT
geminar	COMBINE_MIX_UNITE
geminarse	COMBINE_MIX_UNITE
géminer	BORDER COMBINE_MIX_UNITE INCREASE_ENLARGE_MULTIPLY
geminate	BORDER COMBINE_MIX_UNITE INCREASE_ENLARGE_MULTIPLY
reduplicar	INCREASE_ENLARGE_MULTIPLY
general	LEAD_GOVERN
vulgarise	BEHAVE PUBLISH DEBASE_ADULTERATE
popularise	PUBLISH INFORM
popularize	PUBLISH INFORM
vulgarize	BEHAVE PUBLISH DEBASE_ADULTERATE
vulgarizar	PUBLISH DEBASE_ADULTERATE
popularizar	PUBLISH INFORM
generalizarse	CIRCULATE_SPREAD_DISTRIBUTE
rapporter	GENERATE
hacer_cariño	TOUCH
gentrify	EMBELLISH
gentrificar	EMBELLISH
genuflect	LOWER
faire_une_génuflexion	LOWER
arrodillarse	LOWER
gerrymander	DIVIDE
falsificar_elecciones	DIVIDE
gesticular	SIGN
gesticulate	SIGN
faire_un_geste	SIGN
gesticuler	SIGN
motion	SIGN
gesture	SIGN
padecer	HURT_HARM_ACHE UNDERGO-EXPERIENCE
sacar_de_quicio	CAUSE-MENTAL-STATE
get_under_one's_skin	CAUSE-MENTAL-STATE
echar_una_miradita	SEE
have_a_look	SEE
get_a_load	SEE
take_a_look	SEE
get_a_whiff	ODORIZE
get_a_noseful	ODORIZE
get_about	TRAVEL
get_along_with	BEFRIEND
llevarse_bien	BEFRIEND
get_on_with	BEFRIEND
mariposear	COURT BEFRIEND
get_around_to	ACHIEVE
get_back	OBTAIN PUNISH
win_back	OBTAIN
sacarse_la_espina	PUNISH
deglutir	EAT_BITE
ingurgitar	EAT_BITE
chascar	EAT_BITE
implicarse	PARTICIPATE
tangle_with	PARTICIPATE
involucrarse	CO-OPT PARTICIPATE
colocarse	ENJOY
trip_out	ENJOY
saltar_fuera	LEAVE_DEPART_RUN-AWAY
hop_out	LEAVE_DEPART_RUN-AWAY
mail	SEND
décoller	BEGIN
get_off_the_ground	BEGIN
echarse_encima	LOCATE-IN-TIME_DATE
take_one's_lumps	RESULT_CONSEQUENCE
get_one's_lumps	RESULT_CONSEQUENCE
have_the_best	OVERCOME_SURPASS
get_the_best	OVERCOME_SURPASS
get_the_goods	FIND
get_the_hang	LEARN
get_the_jump	WIN
pasar_el_rato	SPEND-TIME_PASS-TIME
while_away	SPEND-TIME_PASS-TIME
lograr_alcanzar	ACHIEVE
lograr_ser	ACHIEVE
progress_to	ACHIEVE
get_worse	WORSEN
empeorarse	WORSEN
geyser	FLOW
ghettoise	ISOLATE
ghettoize	ISOLATE
ghettizar	ISOLATE
ghost	CREATE_MATERIALIZE AFFECT TRAVEL
obsesionarse	AFFECT
obsess	CAUSE-MENTAL-STATE AFFECT
obsesionar	AFFECT
fantasma	AFFECT
ghostwrite	CREATE_MATERIALIZE
farfullar	MAKE-A-SOUND SPEAK
hablar_incoherentemente	MAKE-A-SOUND
ahorcar	KILL
gibbet	JOKE KILL
regalar	NOURISH_FEED GIVE_GIFT
envolver_para_regalo	ENCLOSE_WRAP
gift-wrap	ENCLOSE_WRAP
reírse_tontamente	LAUGH
titter	LAUGH
giggle	LAUGH
paint_the_lily	ADD EMBELLISH
gild_the_lily	ADD EMBELLISH
embellecer_lo_perfecto	EMBELLISH
renguear	STOP
limp	STOP GO-FORWARD
renquear	STOP
cojear	STOP GO-FORWARD
hobble	STOP SECURE_FASTEN_TIE
gimp	STOP
gin	CATCH SEPARATE_FILTER_DETACH
echar_jengibre	COOK
ginger	COOK
juice_up	AROUSE_WAKE_ENLIVEN
jazz_up	AROUSE_WAKE_ENLIVEN
ginger_up	AROUSE_WAKE_ENLIVEN
concéder	GIVE_GIFT
sacrifice	GIVE_GIFT KILL SELL
hand	GIVE_GIFT DIRECT_AIM_MANEUVER
impartir	INFORM
délivrer	GIVE_GIFT
give_and_take	SETTLE_CONCILIATE
hacer_concesiones_mutuas	SETTLE_CONCILIATE
hacer_un_compromiso	SETTLE_CONCILIATE
hacer_concesiones	SETTLE_CONCILIATE
refund	GIVE_GIFT
volver_a_pagar	GIVE_GIFT
give_back	GIVE_GIFT
reembolsar	GIVE_GIFT PAY
reintegrar	GIVE_GIFT ADD
give_it_a_whirl	TRY
give_it_a_try	TRY
have_a_go	TRY
intentar_hacer_algo	TRY
dar_las_gracias_a	APPROVE_PRAISE
give_thanks	APPROVE_PRAISE
thank	APPROVE_PRAISE
dar_las_gracias	APPROVE_PRAISE
give_the_bounce	DISBAND_BREAK-UP
give_the_gate	DISBAND_BREAK-UP
dar_puerta	DISBAND_BREAK-UP
give_the_once_over	CRITICIZE
give_the_eye	CRITICIZE
give_the_glad_eye	SEE
matar_con_los_ojos	SEE
démissionner	RESIGN_RETIRE
dimitir	RESIGN_RETIRE
give_vent	SPEAK
glaciate	COVER_SPREAD_SURMOUNT COOL
joy	CAUSE-MENTAL-STATE
gladden	CAUSE-MENTAL-STATE
alegrarse	CAUSE-MENTAL-STATE
hacer_atractivo	EMBELLISH
glamourise	EMBELLISH INTERPRET
glamorize	EMBELLISH INTERPRET
glamourize	EMBELLISH
hacer_atrayente	EMBELLISH
glamorise	EMBELLISH
romanticise	EMBELLISH INTERPRET
romantizar	EMBELLISH INTERPRET
romanticize	BEHAVE EMBELLISH INTERPRET
glamorizar	INTERPRET
idealizar	BEHAVE IMAGINE INTERPRET
glint	LIGHT_SHINE SEE
glance	HIT SEE
peek	SEE
scan	SEARCH INFORM ANALYZE HARMONIZE READ
glance_over	ANALYZE
hurgar	GROUP ANALYZE EXTRACT
glare	LIGHT_SHINE SEE
glass	LOAD_PROVIDE_CHARGE_FURNISH SEARCH ENCLOSE_WRAP CHANGE-APPEARANCE/STATE PUT_APPLY_PLACE_PAVE
glass_over	CHANGE-APPEARANCE/STATE
poner_vidrios	LOAD_PROVIDE_CHARGE_FURNISH
encristalar	LOAD_PROVIDE_CHARGE_FURNISH
glass_in	ENCLOSE_WRAP
vernir	COVER_SPREAD_SURMOUNT
vernisser	COVER_SPREAD_SURMOUNT
glacer	COVER_SPREAD_SURMOUNT
vitrifier	COVER_SPREAD_SURMOUNT
vidriar	COVER_SPREAD_SURMOUNT
fulgurar	LIGHT_SHINE
glimmer	LIGHT_SHINE
gleam	LIGHT_SHINE APPEAR
rutilar	LIGHT_SHINE
glisten	LIGHT_SHINE
glitter	LIGHT_SHINE
cosechar	GROUP
récolter	GROUP
glean	GROUP
espigar	GROUP INCREASE_ENLARGE_MULTIPLY
harvest	REMOVE_TAKE-AWAY_KIDNAP GROUP
glide	FLY TRAVEL MOVE-SOMETHING
deslizar	MOVE-SOMETHING GO-FORWARD TRAVEL INSERT OVERCOME_SURPASS
glide-bomb	ATTACK_BOMB
bombardear_en_planeo	ATTACK_BOMB
entrever	SEE
glimpse	SEE
glissade	PERFORM
recrearse	PLAY_SPORT/GAME SEE
globalise	INCREASE_ENLARGE_MULTIPLY
globalizar	INCREASE_ENLARGE_MULTIPLY
globalize	INCREASE_ENLARGE_MULTIPLY
globe-trot	TRAVEL
recorrer_mundo	TRAVEL
transfigurar	CHANGE-APPEARANCE/STATE APPROVE_PRAISE
spiritualiser	CHANGE-APPEARANCE/STATE APPROVE_PRAISE INTERPRET
spiritualize	CHANGE-APPEARANCE/STATE APPROVE_PRAISE INTERPRET
transfigurer	CHANGE-APPEARANCE/STATE APPROVE_PRAISE
transfigure	CHANGE-APPEARANCE/STATE APPROVE_PRAISE
espiritualizar	LOAD_PROVIDE_CHARGE_FURNISH REDUCE_DIMINISH APPROVE_PRAISE
glory	CAUSE-MENTAL-STATE
lustrar	EMBELLISH WASH_CLEAN
acallar	MAKE-A-SOUND CLOUD_SHADOW_HIDE
hush_up	MAKE-A-SOUND CLOUD_SHADOW_HIDE
encalar	COVER_SPREAD_SURMOUNT CLOUD_SHADOW_HIDE
gloss_over	TREAT CLOUD_SHADOW_HIDE
whitewash	SUBJECTIVE-JUDGING COVER_SPREAD_SURMOUNT CLOUD_SHADOW_HIDE
sleek_over	CLOUD_SHADOW_HIDE
skimp_over	TREAT
skate_over	TREAT
smooth_over	TREAT
slur_over	TREAT
fulgir	LIGHT_SHINE
estar_al_rojo_vivo	LIGHT_SHINE
brillo	CAUSE-MENTAL-STATE
paste	ATTACH COVER_SPREAD_SURMOUNT HIT
glue	ATTACH FOCUS
coller	ATTACH FOCUS
glug	MAKE-A-SOUND
glycerolize	PUT_APPLY_PLACE_PAVE
glicerolizar	PUT_APPLY_PLACE_PAVE
glycerolise	PUT_APPLY_PLACE_PAVE
gnash	TOUCH
mordiscar	EAT_BITE
irse_en	CONSUME_SPEND
run_short	CONSUME_SPEND
run_low	CONSUME_SPEND
procéder	EXIST-WITH-FEATURE
hacer_ruido	MAKE-A-SOUND
ir_de	EXIST-WITH-FEATURE
locomote	GO-FORWARD
travel	TRAVEL GO-FORWARD
go_a_long_way	EXIST-WITH-FEATURE
go_across	GO-FORWARD
quest_for	SEARCH
quest_after	SEARCH
go_ahead	CONTINUE
pase	CONTINUE
plow_ahead	CONTINUE
seguir_la_corriente	ALLY_ASSOCIATE_MARRY
revolve	ROLL TRAVEL
go_back_on	FAIL_LOSE
renege	FAIL_LOSE
renege_on	FAIL_LOSE
desdecirse	SPEAK FAIL_LOSE
renegue_on	FAIL_LOSE
travel_by	OVERCOME_SURPASS
pass_by	OVERCOME_SURPASS
llamarse	NAME
go_under	NAME DISAPPEAR DIP_DIVE
llegar_lejos	EXIST-WITH-FEATURE
go_deep	EXIST-WITH-FEATURE
llegar_hondo	EXIST-WITH-FEATURE
ir_abajo	DIP_DIVE
se__coucher	DISAPPEAR
ir_a_escote	SHARE
go_dutch	SHARE
ir_a_por	TRY
intentar_alcanzar	TRY
intentar_conseguir	TRY
intentar_llegar	TRY
try_for	TRY
go_for_broke	RISK
go_home	MOVE-BACK
head_home	MOVE-BACK
implosionar	PRESS_PUSH_FOLD
implotar	PRESS_PUSH_FOLD
implode	PRESS_PUSH_FOLD
go_off_half-cocked	CARRY-OUT-ACTION
go_off_at_half-cock	CARRY-OUT-ACTION
pasar_de_moda	FAIL_LOSE
pasar_revista	VERIFY
work_through	CREATE_MATERIALIZE
go_through_the_motions	PRETEND
go_to_the_dogs	WORSEN
go_to_pot	WORSEN
take_arms	ATTACK_BOMB
tomar_las_armas	ATTACK_BOMB
go_to_war	ATTACK_BOMB
take_up_arms	ATTACK_BOMB
aguijar	INCITE_INDUCE
goad	INCITE_INDUCE HURT_HARM_ACHE CRITICIZE
espolear	FIGHT INCITE_INDUCE HIT
spur	LOAD_PROVIDE_CHARGE_FURNISH INCITE_INDUCE HIT
needle	HOLE_PIERCE CRITICIZE
gluglú	MAKE-A-SOUND
gluglutear	MAKE-A-SOUND
bañar_en_oro	COVER_SPREAD_SURMOUNT
gold_plate	COVER_SPREAD_SURMOUNT
gold-plate	COVER_SPREAD_SURMOUNT
goldplate	COVER_SPREAD_SURMOUNT
golf	PLAY_SPORT/GAME
gong	PERFORM
buscar_con_google	SEARCH
googler	SEARCH
google	SEARCH
googlear	SEARCH
goose	TOUCH INCITE_INDUCE SPEED-UP
meter_mano	TOUCH
dar_una_nalgada	TOUCH
goose_step	MOVE-ONESELF
cortar_tela	CUT
gore	CUT HURT_HARM_ACHE
acanalar	LOAD_PROVIDE_CHARGE_FURNISH CAVE_CARVE
gouge_out	HOLE_PIERCE
govern	ADJUST_CORRECT LEAD_GOVERN INFLUENCE REQUIRE_NEED_WANT_HOPE
regularize	ADJUST_CORRECT
regir	ADJUST_CORRECT LEAD_GOVERN INFLUENCE RESTRAIN
normar	ADJUST_CORRECT
regularise	ADJUST_CORRECT
regularizar	ADJUST_CORRECT MEASURE_EVALUATE
commander	LEAD_GOVERN
régner	LEAD_GOVERN
gouverner	LEAD_GOVERN
gown	DRESS_WEAR
snaffle	STOP TAKE
snap_up	TAKE
gradate	CHANGE-APPEARANCE/STATE SORT_CLASSIFY_ARRANGE
grade	ADJUST_CORRECT SUBJECTIVE-JUDGING
graduar	SUBJECTIVE-JUDGING GIVE_GIFT AMELIORATE
rank	SUBJECTIVE-JUDGING COMPARE OVERCOME_SURPASS
rate	EXIST-WITH-FEATURE SUBJECTIVE-JUDGING CALCULATE_ESTIMATE
score	SCORE CREATE_MATERIALIZE SUBJECTIVE-JUDGING CAVE_CARVE PAINT COURT
graduarse	AMELIORATE
transplant	PUT_APPLY_PLACE_PAVE CONVERT MOVE-SOMETHING
trasplantar	PUT_APPLY_PLACE_PAVE MOVE-SOMETHING
grain	PAINT DIRTY SHAPE
granular	PAINT SHAPE
arraigar	DIRTY
entarugar	DIRTY
ingrain	DIRTY TEACH
granulate	SHAPE
grandstand	PERFORM
representar_gráficamente	PAINT
agarrar_firmemente	CATCH
agarrar_firmente	CATCH
hold_on	CATCH WAIT RETAIN_KEEP_SAVE-MONEY CONTINUE
grass_over	COVER_SPREAD_SURMOUNT
rallar	MAKE-A-SOUND CORRODE_WEAR-AWAY_SCRATCH
gratify	CAUSE-MENTAL-STATE
pander	LOAD_PROVIDE_CHARGE_FURNISH CAUSE-MENTAL-STATE
souteneur	LOAD_PROVIDE_CHARGE_FURNISH CAUSE-MENTAL-STATE
sculpture	CREATE_MATERIALIZE CAVE_CARVE
sculpt	CREATE_MATERIALIZE CAVE_CARVE
empedrar	COVER_SPREAD_SURMOUNT
engravar	COVER_SPREAD_SURMOUNT
gravitar	REFER ATTRACT_SUCK GO-FORWARD
gravitate	REFER ATTRACT_SUCK GO-FORWARD
grey	COLOR
engrisecer	COLOR
agrisar	COLOR
gray	COLOR
hacer_gris	COLOR
encanecer	COLOR
grisear	COLOR
rasguñar	HURT_HARM_ACHE CORRODE_WEAR-AWAY_SCRATCH
engrasar	PUT_APPLY_PLACE_PAVE FILL
grease	PUT_APPLY_PLACE_PAVE
verdecer	COLOR
verdear	COLOR
reverdecer	COLOR
green	COLOR
enverdecer	COLOR
enverdecerse	COLOR
greet	SEND PERCEIVE WELCOME
griddle	COOK
apenarse	CAUSE-MENTAL-STATE
sorrow	CAUSE-MENTAL-STATE
emparrillar	COOK
grill	ANALYZE COOK
pull_a_face	FACIAL-EXPRESSION
make_a_face	FACIAL-EXPRESSION
grimace	FACIAL-EXPRESSION
sonreír_abiertamente	FACIAL-EXPRESSION
grin	FACIAL-EXPRESSION
grind_down	LEAD_GOVERN
grit	PUT_APPLY_PLACE_PAVE PRESS_PUSH_FOLD
arenar	PUT_APPLY_PLACE_PAVE
yammer	MAKE-A-SOUND OPPOSE_REBEL_DISSENT
mirar_con_hambre	SEE
groak	SEE
groan	SIGNAL_INDICATE
gemir	SIGNAL_INDICATE CRY
moan	SIGNAL_INDICATE
groin	MOUNT_ASSEMBLE_PRODUCE
sobrehilar	EMBELLISH
cuidarse	EMBELLISH
toquetear	TOUCH
scrabble	WRITE FEEL
grope_for	FEEL
gross	EARN
ganar_en_bruto	EARN
grouch	OPPOSE_REBEL_DISSENT
aterrar	CAUSE-MENTAL-STATE OBLIGE_FORCE JOIN_CONNECT
solar	COVER_SPREAD_SURMOUNT JOIN_CONNECT
échouer	LAND_GET-OFF
tocar_tierra	LAND_GET-OFF
encallar	LAND_GET-OFF
run_aground	LAND_GET-OFF
roletear	HIT
imprimar	COVER_SPREAD_SURMOUNT
undercoat	COVER_SPREAD_SURMOUNT
prime	PREPARE COVER_SPREAD_SURMOUNT FILL
varar	LAND_GET-OFF GIVE-UP_ABOLISH_ABANDON
strand	LAND_GET-OFF GIVE-UP_ABOLISH_ABANDON
ground_out	SCORE
grouper	SORT_CLASSIFY_ARRANGE
cazar_urogallos	HUNT
enlechar	SECURE_FASTEN_TIE
grout	SECURE_FASTEN_TIE
hacer_crecer	GROW_PLOW RAISE INCREASE_ENLARGE_MULTIPLY
overgrow	GROW_PLOW DEVELOP_AGE
sobrecrecer	GROW_PLOW
grow_over	GROW_PLOW
grow_up	DEVELOP_AGE
growl	MAKE-A-SOUND
rumble	MAKE-A-SOUND
rezongar	MAKE-A-SOUND
grub_out	EXTRACT
grub_up	EXTRACT
grubstake	PAY
concomerse	DISLIKE
grudge	DISLIKE AGREE_ACCEPT
reconcomerse	DISLIKE
grunt	MAKE-A-SOUND
grunt-hoot	COMMUNICATE_CONTACT
vouch	SUMMON GUARANTEE_ENSURE_PROMISE PROVE
warrant	GROUND_BASE_FOUND GUARANTEE_ENSURE_PROMISE
resguardar	CAUSE-MENTAL-STATE WATCH_LOOK-OUT RETAIN_KEEP_SAVE-MONEY PROTECT
salvaguardar	WATCH_LOOK-OUT PROTECT
ward	WATCH_LOOK-OUT
atinar	GUESS
guesstimate	CALCULATE_ESTIMATE
laugh_loudly	LAUGH
guffaw	LAUGH
carcajearse	LAUGH
guide_on	ORIENT
guillotinar	KILL
guillotine	KILL
quaff	DRINK
lamper	DRINK HIT
beber_demasiado	DRINK
beber_a_tragos	DRINK
gulp	SPEAK DRINK
libar	DRINK
swig	DRINK HIT
resinar	EXCRETE
gum	PUT_APPLY_PLACE_PAVE CHANGE-APPEARANCE/STATE EAT_BITE EXCRETE
mumble	SPEAK EAT_BITE
gum_up	ATTACH
engomar	ATTACH COVER_SPREAD_SURMOUNT
hacer_fuego	SHOOT_LAUNCH_PROPEL
gun	SHOOT_LAUNCH_PROPEL
gun_down	KNOCK-DOWN
gush	APPROVE_PRAISE SHOOT_LAUNCH_PROPEL GO-FORWARD
manar_a_borbotones	GO-FORWARD
salir_a_chorro	GO-FORWARD
spout	SPEAK GO-FORWARD
borbotar	GO-FORWARD
salir_a_chorros	GO-FORWARD
echar_en_chorro	SHOOT_LAUNCH_PROPEL
lanzar_a_chorro	SHOOT_LAUNCH_PROPEL
derramar_a_borbotones	SHOOT_LAUNCH_PROPEL
jet	SHOOT_LAUNCH_PROPEL FLY
salir_en_chorro	SHOOT_LAUNCH_PROPEL
rave	CELEBRATE_PARTY SPEAK APPROVE_PRAISE
gut	REMOVE_TAKE-AWAY_KIDNAP EMPTY_UNLOAD
gutter	LOAD_PROVIDE_CHARGE_FURNISH LIGHT_SHINE FLOW CAVE_CARVE
guzzle	DRINK
spin_around	MOVE-ONESELF
narrar	LOAD_PROVIDE_CHARGE_FURNISH MOVE-ONESELF CREATE_MATERIALIZE SPEAK INTERPRET
vestir_el_hábito	DRESS_WEAR
habit	DRESS_WEAR
habituarse	BEGIN USE
dar_tajos	CUT
patear_las_espinillas	HIT
programmer	CREATE_MATERIALIZE REPAIR_REMEDY
programar	PLAN_SCHEDULE REPAIR_REMEDY CREATE_MATERIALIZE
hack_on	REPAIR_REMEDY
tos_convulsiva	BREATH_BLOW
whoop	BREATH_BLOW SHOUT
heckle	FACE_CHALLENGE WASH_CLEAN
hackle	WASH_CLEAN
hatchel	WASH_CLEAN
haemagglutinate	AMASS
hemagglutinate	AMASS
granizar	METEOROLOGICAL
halloo	SPEAK INCITE_INDUCE
llamar_a_gritos	INCITE_INDUCE
hallucinate	SEE
alucinar	SEE
flipar	SEE
s'arrêter	STOP
se_figer	STOP
s'immobiliser	STOP
stem	ORIENT REMOVE_TAKE-AWAY_KIDNAP STOP COME-FROM
stanch	STOP
staunch	STOP
restañar	STOP
cabestrar	KILL
halve	DIVIDE
dédoubler	DIVIDE
dividir_por_dos	DIVIDE
couper_en_deux	DIVIDE
ham_it_up	BEHAVE
overplay	BEHAVE
sobreactuar	BEHAVE
ham	BEHAVE
overact	BEHAVE
cabotiner	BEHAVE
discutir_a_fondo	DISCUSS
hammer_out	DISCUSS
thrash_out	DISCUSS
hamstring	SUBJUGATE HURT_HARM_ACHE
desjarretar	SUBJUGATE HURT_HARM_ACHE
atar_de_manos	SUBJUGATE
hand-dye	COLOR
hand-pick	CHOOSE
handwash	WASH_CLEAN
hand-wash	WASH_CLEAN
lavar_a_mano	WASH_CLEAN
hand_down	CHANGE-HANDS
handcolour	COLOR
handcolor	COLOR
handcraft	MOUNT_ASSEMBLE_PRODUCE
manipuler	TOUCH
manier	TOUCH
palm	TOUCH
handle_with_kid_gloves	TREAT
rubberstamp	APPROVE_PRAISE
sellar	DECIDE_DETERMINE CLOSE APPROVE_PRAISE SECURE_FASTEN_TIE ATTACH
handstamp	APPROVE_PRAISE
handwrite	WRITE
manuscribir	WRITE
hang_up	STOP HANG MOVE-SOMETHING
string_up	COMBINE_MIX_UNITE KILL
exhibirse	SHOW
hang_by_a_thread	RISK
hang_by_a_hair	RISK
surcar_los_cielos	FLY
hang_glide	FLY
soar	INCREASE_ENLARGE_MULTIPLY FLY
hang_in	CONTINUE
mantenerse	REMAIN RESIST OVERCOME_SURPASS CONTINUE
persevere	CONTINUE
hold_the_line	WAIT RETAIN_KEEP_SAVE-MONEY
hang_out	SPEND-TIME_PASS-TIME
mantenerse_unidos	EXIST-WITH-FEATURE JOIN_CONNECT
hang_together	JOIN_CONNECT
interdepender	JOIN_CONNECT
interdepend	JOIN_CONNECT
raccrocher	STOP
hanker	REQUIRE_NEED_WANT_HOPE
long	REQUIRE_NEED_WANT_HOPE
desear_ardientemente	REQUIRE_NEED_WANT_HOPE
materialize	APPEAR
materialise	APPEAR
realizarse	APPEAR
materializarse	APPEAR
arengar	SPEAK
harangue	SPEAK
shield	CAUSE-MENTAL-STATE PROTECT
dar_asilo	STAY_DWELL
amparar	TAKE-SHELTER PROTECT STAY_DWELL
hard_surface	PUT_APPLY_PLACE_PAVE
harden	CAUSE-MENTAL-STATE CHANGE-APPEARANCE/STATE STRENGTHEN_MAKE-RESISTANT
indurate	ESTABLISH CAUSE-MENTAL-STATE CHANGE-APPEARANCE/STATE
templar	ADJUST_CORRECT CHANGE-APPEARANCE/STATE REDUCE_DIMINISH EXTEND
avezar	CAUSE-MENTAL-STATE
inure	CAUSE-MENTAL-STATE
endurcir	STRENGTHEN_MAKE-RESISTANT
blinder	STRENGTHEN_MAKE-RESISTANT
cuirasser	STRENGTHEN_MAKE-RESISTANT
aguerrir	STRENGTHEN_MAKE-RESISTANT
hare	RUN
hearken	HEAR_LISTEN
harken	HEAR_LISTEN
hark	HEAR_LISTEN
harlequin	COLOR
harm	HURT_HARM_ACHE
compatibilizar	COMBINE_MIX_UNITE
poner_los_arreos	LOAD_PROVIDE_CHARGE_FURNISH
tackle	LOAD_PROVIDE_CHARGE_FURNISH ATTACK_BOMB FACE_CHALLENGE
enjaezar	LOAD_PROVIDE_CHARGE_FURNISH
estar_al_mando	RESTRAIN
reglamentar	BEHAVE RESTRAIN
dar_órdenes	RESTRAIN
arpar	PERFORM
arponear	HOLE_PIERCE
harpoon	HOLE_PIERCE
harsh_on	CRITICIZE
harshen	WORSEN
hash	CUT
rehash	DISCUSS USE
hash_over	DISCUSS
retrograde	WORSEN MOVE-BACK DISCUSS
refundir	MOUNT_ASSEMBLE_PRODUCE DISCUSS USE
hasp	SECURE_FASTEN_TIE
hat	DRESS_WEAR
tocarse	DRESS_WEAR
poner_sombrero	DRESS_WEAR
salir_del_cascarón	GIVE-BIRTH
stalk	FOLLOW-IN-SPACE HUNT MOVE-ONESELF
have_got	POSSESS
detentar	RETAIN_KEEP_SAVE-MONEY POSSESS
tratar_con	FACE_CHALLENGE
possess	EXIST-WITH-FEATURE INFLUENCE POSSESS
own	POSSESS
posséder	POSSESS
have_a_ball	ENJOY
have_a_good_time	ENJOY
have_down	KNOW
have_in_mind	REFER
have_it_coming	EXIST-WITH-FEATURE
have_on	DRESS_WEAR
haw	MAKE-A-SOUND
peddle	SELL
monger	SELL
vend	SELL
hay	CONVERT
haze	CLOUD_SHADOW_HIDE DOWNPLAY_HUMILIATE
gastar_novatadas	DOWNPLAY_HUMILIATE
encabezar	LOAD_PROVIDE_CHARGE_FURNISH COVER_SPREAD_SURMOUNT LEAD_GOVERN PRECEDE OVERCOME_SURPASS
head_up	LEAD_GOVERN
emmener	PRECEDE
diriger	PRECEDE
mener	PRECEDE
guider	PRECEDE
headbutt	HIT
headline	LOAD_PROVIDE_CHARGE_FURNISH PUBLICIZE
headquarter	LOAD_PROVIDE_CHARGE_FURNISH
sanear	HELP_HEAL_CARE_CURE
se_cicatriser	HELP_HEAL_CARE_CURE
pile	ASSIGN-smt-to-smn AMASS
heap	ASSIGN-smt-to-smn AMASS FILL
amonceler	AMASS
empiler	AMASS
entasser	AMASS FILL
stack	SORT_CLASSIFY_ARRANGE AMASS FILL
heap_up	AMASS
stack_up	AMASS
entendre	PLAN_SCHEDULE HEAR_LISTEN ANALYZE
saber_de	INFORM
take_heed	FOCUS
écouter	HEAR_LISTEN FOCUS
listen	HEAR_LISTEN FOCUS
ouïr	HEAR_LISTEN
hear_out	HEAR_LISTEN
hot_up	HEAT AROUSE_WAKE_ENLIVEN AMELIORATE
caldear	HEAT
acalorarse	HEAT
heat_up	HEAT AROUSE_WAKE_ENLIVEN
chauffer	HEAT
s'échauffer	HEAT
se_réchauffer	HEAT
heft	MEASURE_EVALUATE RAISE
heave_up	RAISE
heft_up	RAISE
hectograph	INCREASE_ENLARGE_MULTIPLY
hedge_in	ENCLOSE_WRAP
equilibrar_riesgos	REDUCE_DIMINISH
prestar_atención_a	FOCUS
heed	FOCUS
heel	PERFORM INCLINE HIT REPAIR_REMEDY FOLLOW-IN-SPACE
reheel	REPAIR_REMEDY
taconear	PERFORM HIT
list	COUNT SPEAK RECORD INCLINE
talonar	FOLLOW-IN-SPACE
sopesar	MEASURE_EVALUATE
intensifier	INCREASE_ENLARGE_MULTIPLY
accroître	INCREASE_ENLARGE_MULTIPLY
amolar	SHARPEN AROUSE_WAKE_ENLIVEN AMELIORATE
agudizar	SHARPEN AROUSE_WAKE_ENLIVEN AMELIORATE INCREASE_ENLARGE_MULTIPLY
aguzar	SHARPEN AROUSE_WAKE_ENLIVEN AMELIORATE
heliograph	SIGNAL_INDICATE
helm	DIRECT_AIM_MANEUVER
help_oneself	ABSTAIN_AVOID_REFRAIN
help_out	HELP_HEAL_CARE_CURE
hem	MAKE-A-SOUND SEW
hem_and_haw	MAKE-A-SOUND
hemstitch	SEW
ribetear	LOAD_PROVIDE_CHARGE_FURNISH SEW
